seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag
395;16.0033;16;0.0128669;12;1244.82;0.00286306;0
395;17.0003;17;0.00998265;6;1322.36;0.00222128;0
396;2.50268;-1;0.0130423;3;194.635;0.00290015;0
396;6.43776;-1;0.00538642;11;500.668;0.00119775;0
396;14.543;-1;0.00219497;14;1131.02;0.000488084;1
396;1;1;1;9;77.7705;0.222365;0
396;2.0001;2;0.28249;13;155.549;0.062816;0
396;3.00096;3;0.495724;7;233.386;0.110232;0
396;4.00121;4;0.546173;16;311.176;0.12145;0
396;5.00202;5;0.554082;2;389.009;0.123209;0
396;6.00245;6;0.207238;17;466.814;0.0460825;0
396;7.00302;7;0.239999;0;544.628;0.0533675;0
396;8.00121;8;0.12053;15;622.258;0.0268018;0
396;9.00133;9;0.403299;19;700.038;0.0896798;0
396;10.0058;10;0.0486715;5;778.153;0.0108229;0
396;11.0001;11;0.159616;18;855.487;0.0354931;0
396;12.0077;12;0.0286007;1;933.846;0.00635981;0
396;12.995;13;0.00581443;10;1010.63;0.00129293;0
396;15.011;15;0.0179498;4;1167.41;0.00399143;0
396;16.0062;16;0.0128161;12;1244.81;0.00284987;0
396;17.0031;17;0.0102756;6;1322.34;0.00228493;0
396;19.0123;19;0.00440983;8;1478.6;0.000980593;1
397;2.54506;-1;0.0119319;3;197.948;0.00265266;0
397;6.40996;-1;0.00529036;11;498.549;0.00117614;0
397;1;1;1;9;77.7774;0.222317;0
397;2.00218;2;0.282062;13;155.725;0.0627071;0
397;2.99893;3;0.496367;7;233.249;0.110351;0
397;4.00105;4;0.545946;16;311.191;0.121373;0
397;5.00143;5;0.553483;2;388.998;0.123049;0
397;6.00262;6;0.207072;17;466.868;0.0460356;0
397;7.00203;7;0.239739;0;544.599;0.0532981;0
397;8.00192;8;0.120619;15;622.368;0.0268156;0
397;9.00034;9;0.403324;19;700.023;0.0896657;0
397;10.0033;10;0.0486654;5;778.032;0.0108191;0
397;10.9998;11;0.159673;18;855.534;0.0354981;0
397;12.0059;12;0.0283702;1;933.788;0.00630718;0
397;12.9908;13;0.00574472;10;1010.39;0.00127715;0
397;15.0107;15;0.0178251;4;1167.49;0.00396281;0
397;16.0007;16;0.0127129;12;1244.49;0.00282629;0
397;15.6697;16;0.00248523;14;1218.75;0.00055251;1
397;17.0025;17;0.0105475;6;1322.41;0.00234488;0
397;19.01;19;0.00438895;8;1478.55;0.000975738;0
398;7.55132;-1;0.00366092;3;587.052;0.000812951;1
398;6.4818;-1;0.00554811;11;503.906;0.00123202;0
398;1;1;1;9;77.7417;0.222062;0
398;2.00155;2;0.282725;13;155.604;0.0627824;0
398;3.0018;3;0.495546;7;233.365;0.110042;0
398;4.00252;4;0.545857;16;311.163;0.121214;0
398;5.00403;5;0.553873;2;389.022;0.122994;0
398;6.00652;6;0.20637;17;466.957;0.0458269;0
398;7.00429;7;0.239864;0;544.525;0.0532647;0
398;8.00637;8;0.120632;15;622.429;0.0267877;0
398;9.00475;9;0.40407;19;700.044;0.0897286;0
398;10.0085;10;0.0485846;5;778.075;0.0107888;0
398;11.0041;11;0.160034;18;855.481;0.0355374;0
398;12.0113;12;0.0281826;1;933.779;0.00625827;0
398;12.9986;13;0.00598699;10;1010.53;0.00132948;0
398;15.0192;15;0.0177666;4;1167.62;0.00394528;0
398;16.0058;16;0.0127077;12;1244.32;0.0028219;0
398;15.6606;16;0.00245045;14;1217.48;0.000544152;0
398;17.0094;17;0.0108618;6;1322.34;0.00241199;0
398;19.0217;19;0.0043982;8;1478.78;0.000976673;0
399;7.5587;-1;0.00422927;3;587.719;0.000938898;0
399;6.49539;-1;0.00456272;11;505.043;0.00101292;0
399;1;1;1;9;77.754;0.222;0
399;2.00117;2;0.283028;13;155.599;0.0628323;0
399;3.00062;3;0.495787;7;233.31;0.110065;0
399;4.0024;4;0.545342;16;311.202;0.121066;0
399;5.00319;5;0.553336;2;389.018;0.122841;0
399;6.00245;6;0.206631;17;466.715;0.0458721;0
399;7.00457;7;0.239286;0;544.633;0.0531214;0
399;8.00327;8;0.120663;15;622.286;0.0267872;0
399;9.00305;9;0.403843;19;700.023;0.0896533;0
399;10.0057;10;0.0486145;5;777.985;0.0107924;0
399;11.0032;11;0.160139;18;855.547;0.0355509;0
399;12.0081;12;0.0280082;1;933.676;0.00621782;0
399;12.3513;12;0.0029563;14;960.367;0.000656299;1
399;12.9908;13;0.0060506;10;1010.09;0.00134323;0
399;15.0184;15;0.0177223;4;1167.74;0.00393435;0
399;16.0055;16;0.0127164;12;1244.49;0.00282304;0
399;17.0087;17;0.0110978;6;1322.49;0.00246372;0
399;19.0155;19;0.00436551;8;1478.53;0.000969144;0
400;7.50926;-1;0.00380104;3;583.759;0.000843034;0
400;9.43514;-1;0.00423437;11;733.474;0.000939142;1
400;1;1;1;9;77.7386;0.22179;0
400;2.00122;2;0.28372;13;155.572;0.0629263;0
400;3.00178;3;0.495589;7;233.354;0.109917;0
400;4.00298;4;0.54488;16;311.186;0.120849;0
400;5.00426;5;0.553205;2;389.024;0.122696;0
400;6.00452;6;0.206179;17;466.783;0.0457286;0
400;7.00683;7;0.239253;0;544.701;0.0530641;0
400;8.00492;8;0.120554;15;622.291;0.0267378;0
400;9.00485;9;0.40409;19;700.024;0.0896232;0
400;10.0144;10;0.0480896;5;778.507;0.0106658;0
400;11.0049;11;0.160474;18;855.509;0.0355916;0
400;12.0116;12;0.0278289;1;933.766;0.00617218;0
400;12.3436;12;0.00314364;14;959.576;0.000697229;0
400;12.9966;13;0.00616208;10;1010.34;0.00136669;0
400;15.0212;15;0.0177246;4;1167.73;0.00393115;0
400;16.0072;16;0.0127236;12;1244.37;0.00282197;0
400;17.0126;17;0.0113465;6;1322.53;0.00251655;0
400;19.0182;19;0.00434981;8;1478.45;0.000964745;0
401;7.68027;-1;0.00296127;3;597.126;0.000656392;0
401;9.4226;-1;0.00427037;11;732.589;0.000946566;0
401;1;1;1;9;77.7481;0.221659;0
401;2.00096;2;0.284172;13;155.571;0.0629893;0
401;3.00187;3;0.495645;7;233.39;0.109864;0
401;4.00269;4;0.544124;16;311.201;0.12061;0
401;5.00352;5;0.552741;2;389.014;0.12252;0
401;6.00376;6;0.205969;17;466.78;0.0456548;0
401;7.00425;7;0.239115;0;544.567;0.053002;0
401;8.00558;8;0.120332;15;622.418;0.0266726;0
401;9.00414;9;0.404446;19;700.055;0.089649;0
401;10.007;10;0.0486396;5;778.027;0.0107814;0
401;11.0036;11;0.160696;18;855.511;0.0356198;0
401;12.0091;12;0.0275015;1;933.686;0.00609597;0
401;12.3445;12;0.00328128;14;959.763;0.000727326;0
401;12.9953;13;0.00626586;10;1010.36;0.00138889;0
401;15.0177;15;0.0177411;4;1167.6;0.00393247;0
401;16.0043;16;0.0127651;12;1244.3;0.0028295;0
401;17.0107;17;0.0115538;6;1322.55;0.002561;0
401;19.0145;19;0.00432933;8;1478.34;0.000959635;0
402;10.623;-1;0.00260927;3;826.172;0.00057813;1
402;1;1;1;9;77.7719;0.221567;0
402;2.00034;2;0.284646;13;155.57;0.0630683;0
402;3.00021;3;0.496073;7;233.332;0.109914;0
402;4.00159;4;0.543156;16;311.211;0.120346;0
402;5.00183;5;0.551902;2;389.002;0.122283;0
402;6.00116;6;0.206081;17;466.722;0.0456607;0
402;7.00326;7;0.23889;0;544.657;0.0529303;0
402;8.0043;8;0.120267;15;622.51;0.0266473;0
402;9.00141;9;0.404309;19;700.057;0.0895817;0
402;10.0013;10;0.0488752;5;777.818;0.0108291;0
402;11.0011;11;0.160798;18;855.577;0.0356276;0
402;12.0045;12;0.0271422;1;933.614;0.00601382;0
402;12.3412;12;0.0033551;14;959.801;0.00074338;0
402;12.9962;13;0.00615164;10;1010.74;0.001363;0
402;12.6729;13;0.0017708;11;985.594;0.000392351;1
402;15.012;15;0.0178061;4;1167.51;0.00394524;0
402;15.9972;16;0.0127801;12;1244.13;0.00283166;0
402;17.0058;17;0.0117188;6;1322.57;0.00259651;0
402;19.0051;19;0.00429472;8;1478.07;0.000951569;0
403;10.6207;-1;0.00290771;3;825.863;0.000643473;0
403;2.5191;-1;0.00885747;11;195.885;0.00196015;1
403;11.6435;-1;0.00219481;14;905.398;0.000485708;1
403;1;1;1;9;77.7599;0.221299;0
403;2.00189;2;0.284869;13;155.667;0.0630411;0
403;3.00157;3;0.496382;7;233.402;0.109849;0
403;4.00209;4;0.542362;16;311.202;0.120024;0
403;5.00276;5;0.551921;2;389.014;0.122139;0
403;6.00326;6;0.205605;17;466.813;0.0455001;0
403;7.00352;7;0.239234;0;544.593;0.0529422;0
403;8.00439;8;0.120046;15;622.421;0.026566;0
403;9.00318;9;0.404813;19;700.087;0.0895846;0
403;10.007;10;0.0489985;5;778.145;0.0108433;0
403;11.002;11;0.161222;18;855.513;0.0356782;0
403;11.9997;12;0.0267371;1;933.092;0.00591689;0
403;12.9906;13;0.00643891;10;1010.15;0.00142492;0
403;15.0138;15;0.0179254;4;1167.47;0.00396688;0
403;16.0016;16;0.0128759;12;1244.28;0.00284942;0
403;17.0107;17;0.0118119;6;1322.75;0.00261395;0
403;19.0052;19;0.00426986;8;1477.84;0.000944914;0
404;10.596;-1;0.00281196;3;824.187;0.000621933;0
404;2.4963;-1;0.00794247;11;194.169;0.00175667;0
404;11.4896;-1;0.00162838;14;893.696;0.000360155;0
404;1;1;1;9;77.7828;0.221174;0
404;1.99918;2;0.285702;13;155.502;0.06319;0
404;3.00006;3;0.496769;7;233.353;0.109873;0
404;4.00113;4;0.541279;16;311.219;0.119717;0
404;5.0012;5;0.551177;2;389.007;0.121906;0
404;5.99949;6;0.206261;17;466.657;0.0456196;0
404;7.00149;7;0.239134;0;544.595;0.0528903;0
404;8.00336;8;0.119998;15;622.523;0.0265404;0
404;9.00058;9;0.404623;19;700.09;0.0894922;0
404;10.0015;10;0.0491865;5;777.947;0.0108788;0
404;11.0002;11;0.16123;18;855.625;0.03566;0
404;12.0015;12;0.0263888;1;933.506;0.00583653;0
404;12.9975;13;0.00633213;10;1010.98;0.0014005;0
404;15.0077;15;0.0180255;4;1167.34;0.00398677;0
404;15.9957;16;0.0129113;12;1244.19;0.00285564;0
404;17.0054;17;0.0118679;6;1322.72;0.00262487;0
404;18.9992;19;0.00425539;8;1477.81;0.000941183;0
405;2.55891;-1;0.00832282;11;199.025;0.00183831;0
405;11.4128;-1;0.00181704;14;887.656;0.000401339;0
405;1;1;1;9;77.7771;0.220875;0
405;1.99849;2;0.286589;13;155.437;0.0633004;0
405;3.00115;3;0.496801;7;233.421;0.109731;0
405;4.00128;4;0.54041;16;311.208;0.119363;0
405;5.00183;5;0.551254;2;389.028;0.121758;0
405;6.00101;6;0.205937;17;466.741;0.0454863;0
405;7.00216;7;0.239538;0;544.608;0.052908;0
405;8.004;8;0.119914;15;622.528;0.0264861;0
405;9.00135;9;0.404936;19;700.099;0.0894403;0
405;10.0005;10;0.049279;5;777.81;0.0108845;0
405;11.0005;11;0.161336;18;855.588;0.0356352;0
405;12.0096;12;0.0261713;1;934.069;0.0057806;0
405;12.2651;12;0.00377959;3;953.941;0.000834817;1
405;12.9836;13;0.00653017;10;1009.83;0.00144235;0
405;15.0073;15;0.0181627;4;1167.22;0.0040117;0
405;15.9989;16;0.0130343;12;1244.35;0.00287896;0
405;17.0068;17;0.0118745;6;1322.74;0.00262279;0
405;19;19;0.00424939;8;1477.77;0.000938586;0
406;9.445;-1;0.00436673;3;734.769;0.000963632;1
406;2.52006;-1;0.00718197;11;196.046;0.00158489;0
406;1;1;1;9;77.7944;0.220676;0
406;2.00021;2;0.286329;13;155.605;0.0631859;0
406;2.99985;3;0.49769;7;233.372;0.109828;0
406;4.00049;4;0.539388;16;311.216;0.11903;0
406;5.00083;5;0.550968;2;389.037;0.121585;0
406;5.99851;6;0.206429;17;466.651;0.0455539;0
406;6.9998;7;0.23982;0;544.545;0.0529224;0
406;8.00158;8;0.119831;15;622.478;0.0264439;0
406;8.99944;9;0.404978;19;700.106;0.089369;0
406;9.99353;10;0.0495119;5;777.441;0.0109261;0
406;10.7271;11;0.00418321;14;834.506;0.000923135;1
406;10.9995;11;0.161034;18;855.699;0.0355363;0
406;12.0033;12;0.0257865;1;933.788;0.00569046;0
406;12.9701;13;0.0065389;10;1009;0.00144298;0
406;15.0025;15;0.0183038;4;1167.11;0.0040392;0
406;15.9949;16;0.0131209;12;1244.32;0.00289547;0
406;17.0053;17;0.0117818;6;1322.92;0.00259997;0
406;18.9965;19;0.00425225;8;1477.82;0.00093837;0
407;9.44124;-1;0.00447066;3;734.674;0.000985592;0
407;6.41171;-1;0.00266329;11;498.929;0.000587145;1
407;1;1;1;9;77.8154;0.220458;0
407;1.99952;2;0.286765;13;155.593;0.0632197;0
407;2.99891;3;0.49791;7;233.362;0.109768;0
407;3.99935;4;0.538432;16;311.211;0.118702;0
407;4.99921;5;0.550335;2;389.015;0.121326;0
407;5.99831;6;0.206495;17;466.761;0.0455235;0
407;6.99815;7;0.240327;0;544.564;0.052982;0
407;7.99952;8;0.119846;15;622.486;0.0264211;0
407;8.99708;9;0.405068;19;700.111;0.0893006;0
407;9.98851;10;0.0502099;5;777.26;0.0110692;0
407;10.7414;11;0.00461753;14;835.846;0.00101797;0
407;10.9968;11;0.160751;18;855.721;0.0354389;0
407;11.9978;12;0.0253823;1;933.613;0.00559572;0
407;12.9686;13;0.00657805;10;1009.16;0.00145018;0
407;14.9975;15;0.0184668;4;1167.03;0.00407114;0
407;15.9927;16;0.0132743;12;1244.48;0.00292642;0
407;16.9996;17;0.0116855;6;1322.83;0.00257616;0
407;18.9904;19;0.004258;8;1477.74;0.000938709;0
408;15.4933;-1;0.00306477;11;1205.64;0.000674689;1
408;1;1;1;9;77.8174;0.220144;0
408;1.99917;2;0.287236;13;155.57;0.0632332;0
408;2.99974;3;0.497949;7;233.432;0.10962;0
408;3.99919;4;0.537779;16;311.206;0.118389;0
408;4.999;5;0.550326;2;389.009;0.121151;0
408;5.99736;6;0.206671;17;466.699;0.0454974;0
408;6.9977;7;0.240863;0;544.543;0.0530246;0
408;7.99809;8;0.119927;15;622.391;0.0264011;0
408;8.99696;9;0.405363;19;700.12;0.0892382;0
408;9.99361;10;0.0495855;5;777.676;0.0109159;0
408;10.9957;11;0.161004;18;855.659;0.0354439;0
408;11.9988;12;0.0250606;1;933.714;0.00551694;0
408;12.3201;12;0.00293793;3;958.718;0.000646767;1
408;12.9699;13;0.00661279;10;1009.28;0.00145576;0
408;14.9947;15;0.0186222;4;1166.85;0.00409956;0
408;15.9891;16;0.0133644;12;1244.23;0.00294209;0
408;16.9985;17;0.0115524;6;1322.78;0.00254319;0
408;18.9898;19;0.00428334;8;1477.74;0.000942951;0
408;20.9801;21;0.00270486;14;1632.61;0.000595458;1
409;15.4761;-1;0.0030963;11;1204.63;0.000680914;0
409;1;1;1;9;77.838;0.219912;0
409;1.99924;2;0.287079;13;155.617;0.0631321;0
409;2.9977;3;0.498678;7;233.335;0.109665;0
409;3.99804;4;0.537199;16;311.2;0.118137;0
409;4.99746;5;0.549838;2;388.992;0.120916;0
409;5.99398;6;0.207677;17;466.559;0.0456708;0
409;6.99614;7;0.241271;0;544.566;0.0530585;0
409;7.99603;8;0.120155;15;622.395;0.0264236;0
409;8.99457;9;0.405429;19;700.119;0.0891589;0
409;9.9888;10;0.0497392;5;777.508;0.0109383;0
409;10.9941;11;0.160619;18;855.758;0.035322;0
409;11.9918;12;0.0251661;1;933.421;0.00553433;0
409;11.7702;12;0.00176261;3;916.166;0.000387619;1
409;12.977;13;0.00663709;10;1010.11;0.00145958;0
409;14.9884;15;0.0187415;4;1166.67;0.00412148;0
409;15.9882;16;0.0135677;12;1244.49;0.00298371;0
409;16.9974;17;0.0113405;6;1323.04;0.00249392;0
409;18.985;19;0.00432138;8;1477.75;0.000950324;0
409;20.9706;21;0.00272943;14;1632.31;0.000600235;0
410;2.45853;-1;0.0071587;3;191.352;0.00157146;1
410;15.484;-1;0.00304843;11;1205.14;0.000669183;0
410;1;1;1;9;77.8317;0.219517;0
410;1.99766;2;0.287931;13;155.481;0.0632058;0
410;2.99918;3;0.498326;7;233.431;0.109391;0
410;3.99827;4;0.53704;16;311.192;0.11789;0
410;4.99816;5;0.550445;2;389.015;0.120832;0
410;5.99603;6;0.207613;17;466.681;0.0455746;0
410;6.9964;7;0.242254;0;544.541;0.0531789;0
410;7.99726;8;0.120561;15;622.44;0.0264653;0
410;8.99535;9;0.405996;19;700.123;0.0891232;0
410;9.99068;10;0.0496409;5;777.591;0.010897;0
410;10.9941;11;0.160405;18;855.69;0.0352117;0
410;11.9957;12;0.0246338;1;933.648;0.00540755;0
410;12.9759;13;0.00655439;10;1009.93;0.0014388;0
410;14.989;15;0.0189099;4;1166.62;0.00415105;0
410;15.9883;16;0.0137406;12;1244.4;0.00301631;0
410;16.9971;17;0.0111882;6;1322.91;0.00245601;0
410;18.9846;19;0.00436531;8;1477.6;0.000958262;0
410;20.9676;21;0.00276249;14;1631.94;0.000606414;0
411;2.48376;-1;0.00640647;3;193.359;0.00140466;0
411;15.4782;-1;0.00301879;11;1204.97;0.000661889;0
411;9.43697;-1;0.00432112;14;734.663;0.000947435;1
411;1;1;1;9;77.8494;0.219257;0
411;1.99943;2;0.287385;13;155.654;0.0630111;0
411;2.99715;3;0.499393;7;233.327;0.109495;0
411;3.99736;4;0.536858;16;311.192;0.11771;0
411;4.99711;5;0.550468;2;389.022;0.120694;0
411;5.99342;6;0.208572;17;466.585;0.0457308;0
411;6.99427;7;0.242868;0;544.5;0.0532505;0
411;7.99502;8;0.120889;15;622.408;0.0265056;0
411;8.99297;9;0.405892;19;700.098;0.0889945;0
411;9.98556;10;0.0498942;5;777.37;0.0109396;0
411;10.9927;11;0.159929;18;855.773;0.0350655;0
411;11.9963;12;0.0245755;1;933.908;0.00538835;0
411;12.9727;13;0.00646688;10;1009.91;0.00141791;0
411;14.9868;15;0.0190927;4;1166.71;0.0041862;0
411;15.9825;16;0.013934;12;1244.23;0.00305511;0
411;16.9935;17;0.0109915;6;1322.93;0.00240995;0
411;18.9785;19;0.0044135;8;1477.47;0.000967689;0
412;12.4225;-1;0.00246423;3;967.13;0.000539433;1
412;15.4682;-1;0.00303985;11;1204.25;0.00066544;0
412;9.42581;-1;0.00422546;14;733.827;0.000924975;0
412;1;1;1;9;77.8529;0.218905;0
412;1.99868;2;0.287554;13;155.603;0.0629472;0
412;2.99743;3;0.499153;7;233.359;0.109267;0
412;3.99696;4;0.537032;16;311.175;0.117559;0
412;4.99665;5;0.55051;2;389.004;0.12051;0
412;5.99397;6;0.208759;17;466.648;0.0456985;0
412;6.995;7;0.243584;0;544.581;0.0533218;0
412;7.99467;8;0.1213;15;622.408;0.0265532;0
412;8.99262;9;0.406453;19;700.102;0.0889748;0
412;9.98068;10;0.0504109;5;777.025;0.0110352;0
412;10.9917;11;0.15956;18;855.739;0.0349284;0
412;11.9928;12;0.0244145;1;933.677;0.00534446;0
412;12.9696;13;0.00636637;10;1009.72;0.00139363;0
412;14.9859;15;0.0192556;4;1166.7;0.00421516;0
412;15.9793;16;0.014148;12;1244.04;0.00309708;0
412;16.9933;17;0.0108048;6;1322.98;0.00236522;0
412;18.9768;19;0.00447096;8;1477.4;0.000978717;0
413;12.4448;-1;0.00231798;3;969.027;0.000506716;0
413;15.4678;-1;0.00299851;11;1204.42;0.00065548;0
413;2.45116;-1;0.00781558;14;190.862;0.0017085;1
413;1;1;1;9;77.8662;0.218602;0
413;1.99813;2;0.287561;13;155.587;0.0628614;0
413;2.99708;3;0.499203;7;233.371;0.109127;0
413;3.9964;4;0.537322;16;311.185;0.11746;0
413;4.99567;5;0.550704;2;388.994;0.120385;0
413;5.99347;6;0.20909;17;466.688;0.0457076;0
413;6.99286;7;0.244382;0;544.507;0.0534223;0
413;7.99257;8;0.121687;15;622.351;0.026601;0
413;8.99105;9;0.406791;19;700.099;0.0889253;0
413;9.98579;10;0.0495351;5;777.555;0.0108285;0
413;10.9902;11;0.159121;18;855.763;0.0347842;0
413;11.99;12;0.0244023;1;933.617;0.00533439;0
413;12.9729;13;0.00630162;10;1010.15;0.00137755;0
413;14.982;15;0.0193536;4;1166.59;0.00423074;0
413;15.976;16;0.0143637;12;1243.99;0.00313994;0
413;16.9906;17;0.0106219;6;1322.99;0.00232198;0
413;18.9739;19;0.00453301;8;1477.42;0.000990924;0
414;12.3631;-1;0.00229699;3;962.852;0.000501498;0
414;2.46046;-1;0.00782812;14;191.624;0.0017091;0
414;1;1;1;9;77.8813;0.218328;0
414;1.99571;2;0.287724;13;155.429;0.0628182;0
414;2.99615;3;0.498958;7;233.344;0.108937;0
414;3.99545;4;0.53781;16;311.171;0.117419;0
414;4.99449;5;0.550626;2;388.977;0.120217;0
414;5.99169;6;0.2097;17;466.64;0.0457833;0
414;6.99224;7;0.24481;0;544.565;0.053449;0
414;7.99021;8;0.122066;15;622.288;0.0266505;0
414;8.98936;9;0.407157;19;700.103;0.0888939;0
414;9.98308;10;0.0495253;5;777.495;0.0108128;0
414;10.9884;11;0.158639;18;855.793;0.0346353;0
414;11.9878;12;0.0244815;1;933.622;0.005345;0
414;12.983;13;0.00610749;10;1011.13;0.00133344;0
414;14.9785;15;0.0194039;4;1166.54;0.00423643;0
414;15.9731;16;0.0145591;12;1244.01;0.00317865;0
414;16.9865;17;0.0104524;6;1322.93;0.00228205;0
414;18.9697;19;0.00459727;8;1477.38;0.00100371;0
414;20.9456;21;0.00285091;11;1631.27;0.000622434;1
415;15.4632;-1;0.00298822;3;1204.09;0.00065118;1
415;2.47849;-1;0.00777351;14;192.996;0.00169397;0
415;1;1;1;9;77.8685;0.217915;0
415;1.99643;2;0.287558;13;155.459;0.0626633;0
415;2.99747;3;0.4987;7;233.408;0.108674;0
415;3.99606;4;0.538672;16;311.167;0.117385;0
415;4.99541;5;0.551445;2;388.985;0.120168;0
415;5.99405;6;0.209566;17;466.747;0.0456677;0
415;6.9929;7;0.245685;0;544.527;0.0535386;0
415;7.99144;8;0.122595;15;622.281;0.0267154;0
415;8.99097;9;0.407943;19;700.113;0.0888972;0
415;9.98688;10;0.0493304;5;777.663;0.0107499;0
415;10.9896;11;0.158362;18;855.745;0.0345096;0
415;11.9862;12;0.0245604;1;933.347;0.00535209;0
415;12.9747;13;0.00624516;10;1010.32;0.00136092;0
415;14.9824;15;0.0194757;4;1166.65;0.00424405;0
415;15.9751;16;0.0147498;12;1243.96;0.00321421;0
415;16.9897;17;0.0102825;6;1322.96;0.00224072;0
415;18.9699;19;0.00466352;8;1477.16;0.00101625;0
415;20.9496;21;0.00283907;11;1631.31;0.000618677;0
416;15.4683;-1;0.00287666;3;1204.7;0.000626131;0
416;12.5622;-1;0.00176321;14;978.37;0.00038378;1
416;1;1;1;9;77.8818;0.217659;0
416;1.99696;2;0.287131;13;155.527;0.0624967;0
416;2.99557;3;0.499404;7;233.301;0.1087;0
416;3.99551;4;0.539452;16;311.178;0.117417;0
416;4.99457;5;0.551691;2;388.987;0.120081;0
416;5.99206;6;0.210127;17;466.673;0.0457362;0
416;6.99167;7;0.245966;0;544.524;0.0535368;0
416;7.98928;8;0.123003;15;622.22;0.0267727;0
416;8.9893;9;0.408136;19;700.103;0.0888345;0
416;9.98412;10;0.0493699;5;777.582;0.0107458;0
416;10.9887;11;0.157954;18;855.823;0.0343801;0
416;11.9855;12;0.0248073;1;933.449;0.00539954;0
416;12.9854;13;0.00601051;10;1011.33;0.00130824;0
416;14.9808;15;0.0195144;4;1166.73;0.00424749;0
416;15.9714;16;0.014899;12;1243.88;0.0032429;0
416;16.9863;17;0.0101282;6;1322.93;0.0022045;0
416;18.9668;19;0.00472571;8;1477.17;0.00102859;0
416;20.9578;21;0.00279092;11;1632.23;0.00060747;0
417;15.4697;-1;0.00280511;3;1204.48;0.000609389;0
417;1;1;1;9;77.8602;0.217242;0
417;1.99773;2;0.287069;13;155.544;0.0623635;0
417;2.99718;3;0.498991;7;233.361;0.108402;0
417;3.99618;4;0.540627;16;311.144;0.117447;0
417;4.99597;5;0.552491;2;388.988;0.120024;0
417;5.99473;6;0.209849;17;466.751;0.0455882;0
417;6.994;7;0.246567;0;544.554;0.0535648;0
417;7.99122;8;0.123472;15;622.198;0.0268233;0
417;8.99202;9;0.409067;19;700.121;0.0888667;0
417;9.98902;10;0.0492272;5;777.747;0.0106942;0
417;10.9909;11;0.157824;18;855.755;0.0342861;0
417;11.9893;12;0.0251186;1;933.491;0.00545681;0
417;12.9839;13;0.00607625;10;1010.93;0.00132002;0
417;13.9642;14;0.00230493;14;1087.25;0.000500729;1
417;14.9863;15;0.0195374;4;1166.84;0.00424435;0
417;15.9744;16;0.0149956;12;1243.77;0.00325768;0
417;16.9894;17;0.010036;6;1322.8;0.00218025;0
417;18.9722;19;0.00478219;8;1477.18;0.00103889;0
417;20.966;21;0.0027796;11;1632.42;0.000603847;0
418;15.4474;-1;0.00279632;3;1202.97;0.000606837;0
418;6.3578;-1;0.00392613;14;495.117;0.000852019;1
418;1;1;1;9;77.8755;0.217013;0
418;1.99672;2;0.287344;13;155.496;0.0623572;0
418;2.99658;3;0.498765;7;233.36;0.108238;0
418;3.99578;4;0.541606;16;311.173;0.117535;0
418;4.99492;5;0.552855;2;388.982;0.119977;0
418;5.99394;6;0.209842;17;466.781;0.0455385;0
418;6.99192;7;0.24686;0;544.499;0.0535718;0
418;7.98916;8;0.123804;15;622.16;0.0268669;0
418;8.99009;9;0.409293;19;700.108;0.0888217;0
418;9.98718;10;0.0492188;5;777.757;0.0106811;0
418;10.9889;11;0.157578;18;855.769;0.0341964;0
418;11.9833;12;0.0253211;1;933.207;0.00549501;0
418;12.9915;13;0.00595837;10;1011.72;0.00129304;0
418;14.9842;15;0.019511;4;1166.9;0.00423413;0
418;15.973;16;0.0150334;12;1243.9;0.00326245;0
418;16.9874;17;0.00993151;6;1322.91;0.00215526;0
418;18.9673;19;0.00482212;8;1477.08;0.00104646;0
418;20.963;21;0.00276375;11;1632.5;0.00059977;0
419;8.50199;-1;0.00244937;3;662.109;0.000530954;1
419;7.52388;-1;0.00261129;11;585.938;0.000566052;1
419;6.44009;-1;0.00246029;14;501.535;0.00053332;0
419;1;1;1;9;77.877;0.216771;0
419;1.99681;2;0.287278;13;155.506;0.0622737;0
419;2.99636;3;0.498454;7;233.348;0.108051;0
419;3.9954;4;0.542689;16;311.15;0.117639;0
419;4.99463;5;0.552987;2;388.967;0.119872;0
419;5.99216;6;0.209848;17;466.652;0.045489;0
419;6.99428;7;0.246735;0;544.693;0.0534851;0
419;7.98593;8;0.124106;15;621.92;0.0269027;0
419;8.9901;9;0.409837;19;700.122;0.0888409;0
419;9.98736;10;0.0491996;5;777.786;0.0106651;0
419;10.9884;11;0.157443;18;855.744;0.0341292;0
419;11.9857;12;0.0257006;1;933.413;0.00557115;0
419;12.9918;13;0.0059417;10;1011.76;0.00128799;0
419;14.9848;15;0.0194715;4;1166.98;0.00422086;0
419;15.9723;16;0.0150125;12;1243.88;0.00325429;0
419;16.9862;17;0.00989521;6;1322.83;0.002145;0
419;18.9664;19;0.00485637;8;1477.05;0.00105272;0
420;8.50365;-1;0.00237096;3;662.109;0.000513307;0
420;7.47425;-1;0.00191426;11;581.958;0.000414432;0
